scenario,dest,year,age,nativity,pop
benchmark,BEL,2025,90,eu,6692
benchmark,BEL,2025,90,native,80263
benchmark,BEL,2025,90,non-eu,3568
benchmark,BEL,2025,95,eu,1999
benchmark,BEL,2025,95,native,20008
benchmark,BEL,2025,95,non-eu,1922
benchmark,BEL,2025,100,eu,462
benchmark,BEL,2025,100,native,2447
benchmark,BEL,2025,100,non-eu,1713
benchmark,BEL,2030,0,eu,4967
benchmark,BEL,2030,0,native,593443
benchmark,BEL,2030,0,non-eu,35169
benchmark,BEL,2030,5,eu,11398
benchmark,BEL,2030,5,native,601098
benchmark,BEL,2030,5,non-eu,65464
benchmark,BEL,2030,10,eu,15524
benchmark,BEL,2030,10,native,599814
benchmark,BEL,2030,10,non-eu,86853
benchmark,BEL,2030,15,eu,28185
benchmark,BEL,2030,15,native,612606
benchmark,BEL,2030,15,non-eu,90646
benchmark,BEL,2030,20,eu,39739
benchmark,BEL,2030,20,native,594444
benchmark,BEL,2030,20,non-eu,90183
benchmark,BEL,2030,25,eu,40697
benchmark,BEL,2030,25,native,802092
benchmark,BEL,2030,25,non-eu,88418
benchmark,BEL,2030,30,eu,37455
benchmark,BEL,2030,30,native,463135
benchmark,BEL,2030,30,non-eu,91967
benchmark,BEL,2030,35,eu,48501
benchmark,BEL,2030,35,native,526447
benchmark,BEL,2030,35,non-eu,99666
benchmark,BEL,2030,40,eu,60813
benchmark,BEL,2030,40,native,542438
benchmark,BEL,2030,40,non-eu,112062
benchmark,BEL,2030,45,eu,60872
benchmark,BEL,2030,45,native,530733
benchmark,BEL,2030,45,non-eu,117571
benchmark,BEL,2030,50,eu,60658
benchmark,BEL,2030,50,native,540173
benchmark,BEL,2030,50,non-eu,109470
benchmark,BEL,2030,55,eu,61638
benchmark,BEL,2030,55,native,567804
benchmark,BEL,2030,55,non-eu,100049
benchmark,BEL,2030,60,eu,60591
benchmark,BEL,2030,60,native,587814
benchmark,BEL,2030,60,non-eu,85287
benchmark,BEL,2030,65,eu,56766
benchmark,BEL,2030,65,native,573443
benchmark,BEL,2030,65,non-eu,71683
benchmark,BEL,2030,70,eu,50659
benchmark,BEL,2030,70,native,496620
benchmark,BEL,2030,70,non-eu,57793
benchmark,BEL,2030,75,eu,40503
benchmark,BEL,2030,75,native,411409
benchmark,BEL,2030,75,non-eu,36169
benchmark,BEL,2030,80,eu,31418
benchmark,BEL,2030,80,native,311459
benchmark,BEL,2030,80,non-eu,18177
benchmark,BEL,2030,85,eu,16861
benchmark,BEL,2030,85,native,172390
benchmark,BEL,2030,85,non-eu,9631
benchmark,BEL,2030,90,eu,7237
benchmark,BEL,2030,90,native,88810
benchmark,BEL,2030,90,non-eu,4621
benchmark,BEL,2030,95,eu,2131
benchmark,BEL,2030,95,native,24758
benchmark,BEL,2030,95,non-eu,2175
benchmark,BEL,2030,100,eu,488
benchmark,BEL,2030,100,native,3097
benchmark,BEL,2030,100,non-eu,1725
benchmark,BEL,2035,0,eu,4638
benchmark,BEL,2035,0,native,602107
benchmark,BEL,2035,0,non-eu,42199
benchmark,BEL,2035,5,eu,9603
benchmark,BEL,2035,5,native,590492
benchmark,BEL,2035,5,non-eu,77345
benchmark,BEL,2035,10,eu,15336
benchmark,BEL,2035,10,native,598528
benchmark,BEL,2035,10,non-eu,100800
benchmark,BEL,2035,15,eu,19293
benchmark,BEL,2035,15,native,597293
benchmark,BEL,2035,15,non-eu,117547
benchmark,BEL,2035,20,eu,30460
benchmark,BEL,2035,20,native,610796
benchmark,BEL,2035,20,non-eu,118043
benchmark,BEL,2035,25,eu,40952
benchmark,BEL,2035,25,native,592623
benchmark,BEL,2035,25,non-eu,114052
benchmark,BEL,2035,30,eu,41710
benchmark,BEL,2035,30,native,798739
benchmark,BEL,2035,30,non-eu,109505
benchmark,BEL,2035,35,eu,38149
benchmark,BEL,2035,35,native,461698
benchmark,BEL,2035,35,non-eu,112182
benchmark,BEL,2035,40,eu,47844
benchmark,BEL,2035,40,native,524271
benchmark,BEL,2035,40,non-eu,116868
benchmark,BEL,2035,45,eu,58506
benchmark,BEL,2035,45,native,539418
benchmark,BEL,2035,45,non-eu,125046
benchmark,BEL,2035,50,eu,58566
benchmark,BEL,2035,50,native,526717
benchmark,BEL,2035,50,non-eu,126275
benchmark,BEL,2035,55,eu,58390
benchmark,BEL,2035,55,native,533187
benchmark,BEL,2035,55,non-eu,114294
benchmark,BEL,2035,60,eu,58988
benchmark,BEL,2035,60,native,554771
benchmark,BEL,2035,60,non-eu,101754
benchmark,BEL,2035,65,eu,57244
benchmark,BEL,2035,65,native,566511
benchmark,BEL,2035,65,non-eu,85313
benchmark,BEL,2035,70,eu,52617
benchmark,BEL,2035,70,native,543785
benchmark,BEL,2035,70,non-eu,70165
benchmark,BEL,2035,75,eu,43063
benchmark,BEL,2035,75,native,459052
benchmark,BEL,2035,75,non-eu,49853
benchmark,BEL,2035,80,eu,32553
benchmark,BEL,2035,80,native,357183
benchmark,BEL,2035,80,non-eu,29479
benchmark,BEL,2035,85,eu,21835
benchmark,BEL,2035,85,native,233551
benchmark,BEL,2035,85,non-eu,13139
benchmark,BEL,2035,90,eu,8713
benchmark,BEL,2035,90,native,93367
benchmark,BEL,2035,90,non-eu,5600
benchmark,BEL,2035,95,eu,2362
benchmark,BEL,2035,95,native,28522
benchmark,BEL,2035,95,non-eu,2470
benchmark,BEL,2035,100,eu,515
benchmark,BEL,2035,100,native,3936
benchmark,BEL,2035,100,non-eu,1751
benchmark,BEL,2040,0,eu,4189
benchmark,BEL,2040,0,native,631738
benchmark,BEL,2040,0,non-eu,49996
benchmark,BEL,2040,5,eu,8823
benchmark,BEL,2040,5,native,599413
benchmark,BEL,2040,5,non-eu,92173
benchmark,BEL,2040,10,eu,13206
benchmark,BEL,2040,10,native,588192
benchmark,BEL,2040,10,non-eu,119282
benchmark,BEL,2040,15,eu,18464
benchmark,BEL,2040,15,native,596397
benchmark,BEL,2040,15,non-eu,136759
benchmark,BEL,2040,20,eu,22143
benchmark,BEL,2040,20,native,594982
benchmark,BEL,2040,20,non-eu,147347
benchmark,BEL,2040,25,eu,32000
benchmark,BEL,2040,25,native,609251
benchmark,BEL,2040,25,non-eu,145015
benchmark,BEL,2040,30,eu,41540
benchmark,BEL,2040,30,native,591030
benchmark,BEL,2040,30,non-eu,137886
benchmark,BEL,2040,35,eu,41443
benchmark,BEL,2040,35,native,795711
benchmark,BEL,2040,35,non-eu,132333
benchmark,BEL,2040,40,eu,38169
benchmark,BEL,2040,40,native,460224
benchmark,BEL,2040,40,non-eu,131430
benchmark,BEL,2040,45,eu,46657
benchmark,BEL,2040,45,native,521614
benchmark,BEL,2040,45,non-eu,132901
benchmark,BEL,2040,50,eu,55865
benchmark,BEL,2040,50,native,535545
benchmark,BEL,2040,50,non-eu,136929
benchmark,BEL,2040,55,eu,55779
benchmark,BEL,2040,55,native,520973
benchmark,BEL,2040,55,non-eu,133686
benchmark,BEL,2040,60,eu,55382
benchmark,BEL,2040,60,native,522643
benchmark,BEL,2040,60,non-eu,117494
benchmark,BEL,2040,65,eu,55451
benchmark,BEL,2040,65,native,537312
benchmark,BEL,2040,65,non-eu,101569
benchmark,BEL,2040,70,eu,53041
benchmark,BEL,2040,70,native,540547
benchmark,BEL,2040,70,non-eu,83012
benchmark,BEL,2040,75,eu,44885
benchmark,BEL,2040,75,native,507305
benchmark,BEL,2040,75,non-eu,60780
benchmark,BEL,2040,80,eu,35045
benchmark,BEL,2040,80,native,406887
benchmark,BEL,2040,80,non-eu,40692
benchmark,BEL,2040,85,eu,23278
benchmark,BEL,2040,85,native,276634
benchmark,BEL,2040,85,non-eu,21159
benchmark,BEL,2040,90,eu,11657
benchmark,BEL,2040,90,native,135300
benchmark,BEL,2040,90,non-eu,7539
benchmark,BEL,2040,95,eu,2881
benchmark,BEL,2040,95,native,31523
benchmark,BEL,2040,95,non-eu,2789
benchmark,BEL,2040,100,eu,560
benchmark,BEL,2040,100,native,4723
benchmark,BEL,2040,100,non-eu,1786
benchmark,BEL,2045,0,eu,3902
benchmark,BEL,2045,0,native,664599
benchmark,BEL,2045,0,non-eu,60646
benchmark,BEL,2045,5,eu,8091
benchmark,BEL,2045,5,native,629215
benchmark,BEL,2045,5,non-eu,110612
benchmark,BEL,2045,10,eu,12087
benchmark,BEL,2045,10,native,597341
benchmark,BEL,2045,10,non-eu,142640
benchmark,BEL,2045,15,eu,16084
benchmark,BEL,2045,15,native,586311
benchmark,BEL,2045,15,non-eu,162528
benchmark,BEL,2045,20,eu,20798
benchmark,BEL,2045,20,native,594476
benchmark,BEL,2045,20,non-eu,172498
benchmark,BEL,2045,25,eu,24232
benchmark,BEL,2045,25,native,593039
benchmark,BEL,2045,25,non-eu,177350
benchmark,BEL,2045,30,eu,32944
benchmark,BEL,2045,30,native,607947
benchmark,BEL,2045,30,non-eu,172419
benchmark,BEL,2045,35,eu,40876
benchmark,BEL,2045,35,native,589812
benchmark,BEL,2045,35,non-eu,164119
benchmark,BEL,2045,40,eu,40680
benchmark,BEL,2045,40,native,792731
benchmark,BEL,2045,40,non-eu,154549
benchmark,BEL,2045,45,eu,37640
benchmark,BEL,2045,45,native,458408
benchmark,BEL,2045,45,non-eu,149838
benchmark,BEL,2045,50,eu,45049
benchmark,BEL,2045,50,native,518256
benchmark,BEL,2045,50,non-eu,147730
benchmark,BEL,2045,55,eu,52903
benchmark,BEL,2045,55,native,530194
benchmark,BEL,2045,55,non-eu,147416
benchmark,BEL,2045,60,eu,52519
benchmark,BEL,2045,60,native,512475
benchmark,BEL,2045,60,non-eu,139242
benchmark,BEL,2045,65,eu,51807
benchmark,BEL,2045,65,native,508717
benchmark,BEL,2045,65,non-eu,118587
benchmark,BEL,2045,70,eu,51319
benchmark,BEL,2045,70,native,516350
benchmark,BEL,2045,70,non-eu,99018
benchmark,BEL,2045,75,eu,45479
benchmark,BEL,2045,75,native,508559
benchmark,BEL,2045,75,non-eu,72028
benchmark,BEL,2045,80,eu,36891
benchmark,BEL,2045,80,native,456231
benchmark,BEL,2045,80,non-eu,49999
benchmark,BEL,2045,85,eu,25660
benchmark,BEL,2045,85,native,325696
benchmark,BEL,2045,85,non-eu,29397
benchmark,BEL,2045,90,eu,13012
benchmark,BEL,2045,90,native,168263
benchmark,BEL,2045,90,non-eu,11903
benchmark,BEL,2045,95,eu,4010
benchmark,BEL,2045,95,native,49665
benchmark,BEL,2045,95,non-eu,3421
benchmark,BEL,2045,100,eu,649
benchmark,BEL,2045,100,native,5500
benchmark,BEL,2045,100,non-eu,1823
benchmark,BEL,2050,0,eu,3542
benchmark,BEL,2050,0,native,690995
benchmark,BEL,2050,0,non-eu,73399
benchmark,BEL,2050,5,eu,7444
benchmark,BEL,2050,5,native,662261
benchmark,BEL,2050,5,non-eu,134019
benchmark,BEL,2050,10,eu,11062
benchmark,BEL,2050,10,native,627285
benchmark,BEL,2050,10,non-eu,171396
benchmark,BEL,2050,15,eu,14663
benchmark,BEL,2050,15,native,595650
benchmark,BEL,2050,15,non-eu,194364
benchmark,BEL,2050,20,eu,18201
benchmark,BEL,2050,20,native,584643
benchmark,BEL,2050,20,non-eu,205491
benchmark,BEL,2050,25,eu,22450
benchmark,BEL,2050,25,native,592869
benchmark,BEL,2050,25,non-eu,208363
benchmark,BEL,2050,30,eu,25655
benchmark,BEL,2050,30,native,591385
benchmark,BEL,2050,30,non-eu,207887
benchmark,BEL,2050,35,eu,32796
benchmark,BEL,2050,35,native,607022
benchmark,BEL,2050,35,non-eu,202266
benchmark,BEL,2050,40,eu,39779
benchmark,BEL,2050,40,native,588566
benchmark,BEL,2050,40,non-eu,189632
benchmark,BEL,2050,45,eu,39470
benchmark,BEL,2050,45,native,789202
benchmark,BEL,2050,45,non-eu,175766
benchmark,BEL,2050,50,eu,36624
benchmark,BEL,2050,50,native,456058
benchmark,BEL,2050,50,non-eu,166880
benchmark,BEL,2050,55,eu,43013
benchmark,BEL,2050,55,native,513637
benchmark,BEL,2050,55,non-eu,160665
benchmark,BEL,2050,60,eu,49589
benchmark,BEL,2050,60,native,522395
benchmark,BEL,2050,60,non-eu,155507
benchmark,BEL,2050,65,eu,48871
benchmark,BEL,2050,65,native,501522
benchmark,BEL,2050,65,non-eu,142061
benchmark,BEL,2050,70,eu,47839
benchmark,BEL,2050,70,native,492364
benchmark,BEL,2050,70,non-eu,116780
benchmark,BEL,2050,75,eu,44211
benchmark,BEL,2050,75,native,490521
benchmark,BEL,2050,75,non-eu,86250
benchmark,BEL,2050,80,eu,37727
benchmark,BEL,2050,80,native,463447
benchmark,BEL,2050,80,non-eu,59544
benchmark,BEL,2050,85,eu,27580
benchmark,BEL,2050,85,native,374252
benchmark,BEL,2050,85,non-eu,36611
benchmark,BEL,2050,90,eu,14937
benchmark,BEL,2050,90,native,208475
benchmark,BEL,2050,90,non-eu,16760
benchmark,BEL,2050,95,eu,4740
benchmark,BEL,2050,95,native,65995
benchmark,BEL,2050,95,non-eu,4923
benchmark,BEL,2050,100,eu,857
benchmark,BEL,2050,100,native,9273
benchmark,BEL,2050,100,non-eu,1916
benchmark,BGR,2015,0,eu,16232
benchmark,BGR,2015,0,native,317035
benchmark,BGR,2015,0,non-eu,4343
benchmark,BGR,2015,5,eu,5276
benchmark,BGR,2015,5,native,334751
benchmark,BGR,2015,5,non-eu,3248
benchmark,BGR,2015,10,eu,1790
benchmark,BGR,2015,10,native,312755
benchmark,BGR,2015,10,non-eu,2605
benchmark,BGR,2015,15,eu,571
benchmark,BGR,2015,15,native,310143
benchmark,BGR,2015,15,non-eu,2341
benchmark,BGR,2015,20,eu,1110
benchmark,BGR,2015,20,native,397450
benchmark,BGR,2015,20,non-eu,5827
benchmark,BGR,2015,25,eu,741
benchmark,BGR,2015,25,native,477827
benchmark,BGR,2015,25,non-eu,7275
benchmark,BGR,2015,30,eu,832
benchmark,BGR,2015,30,native,480236
benchmark,BGR,2015,30,non-eu,6471
benchmark,BGR,2015,35,eu,990
benchmark,BGR,2015,35,native,533895
benchmark,BGR,2015,35,non-eu,6099
benchmark,BGR,2015,40,eu,1108
benchmark,BGR,2015,40,native,525978
benchmark,BGR,2015,40,non-eu,5689
benchmark,BGR,2015,45,eu,1204
benchmark,BGR,2015,45,native,485509
benchmark,BGR,2015,45,non-eu,5220
benchmark,BGR,2015,50,eu,1330
benchmark,BGR,2015,50,native,485241
benchmark,BGR,2015,50,non-eu,5956
benchmark,BGR,2015,55,eu,1445
benchmark,BGR,2015,55,native,495591
benchmark,BGR,2015,55,non-eu,6149
benchmark,BGR,2015,60,eu,1599
benchmark,BGR,2015,60,native,499308
benchmark,BGR,2015,60,non-eu,5086
benchmark,BGR,2015,65,eu,1584
benchmark,BGR,2015,65,native,473839
benchmark,BGR,2015,65,non-eu,3452
benchmark,BGR,2015,70,eu,2066
benchmark,BGR,2015,70,native,347842
benchmark,BGR,2015,70,non-eu,2171
benchmark,BGR,2015,75,eu,2351
benchmark,BGR,2015,75,native,273138
benchmark,BGR,2015,75,non-eu,2074
benchmark,BGR,2015,80,eu,1669
benchmark,BGR,2015,80,native,203864
benchmark,BGR,2015,80,non-eu,817
benchmark,BGR,2015,85,eu,753
benchmark,BGR,2015,85,native,93181
benchmark,BGR,2015,85,non-eu,399
benchmark,BGR,2015,90,eu,273
benchmark,BGR,2015,90,native,26778
benchmark,BGR,2015,90,non-eu,135
benchmark,BGR,2015,95,eu,43
benchmark,BGR,2015,95,native,2697
benchmark,BGR,2015,95,non-eu,19
benchmark,BGR,2015,100,eu,12
benchmark,BGR,2015,100,native,331
benchmark,BGR,2015,100,non-eu,3
benchmark,BGR,2020,0,eu,28
benchmark,BGR,2020,0,native,320642
benchmark,BGR,2020,0,non-eu,1082
benchmark,BGR,2020,5,eu,14688
benchmark,BGR,2020,5,native,307568
benchmark,BGR,2020,5,non-eu,5296
benchmark,BGR,2020,10,eu,4997
benchmark,BGR,2020,10,native,325640
benchmark,BGR,2020,10,non-eu,4277
benchmark,BGR,2020,15,eu,2070
benchmark,BGR,2020,15,native,305124
benchmark,BGR,2020,15,non-eu,4801
benchmark,BGR,2020,20,eu,992
benchmark,BGR,2020,20,native,302575
benchmark,BGR,2020,20,non-eu,4584
benchmark,BGR,2020,25,eu,1495
benchmark,BGR,2020,25,native,388846
benchmark,BGR,2020,25,non-eu,7700
benchmark,BGR,2020,30,eu,1173
benchmark,BGR,2020,30,native,467515
benchmark,BGR,2020,30,non-eu,9107
benchmark,BGR,2020,35,eu,1253
benchmark,BGR,2020,35,native,469041
benchmark,BGR,2020,35,non-eu,8267
benchmark,BGR,2020,40,eu,1396
benchmark,BGR,2020,40,native,518606
benchmark,BGR,2020,40,non-eu,7790
benchmark,BGR,2020,45,eu,1526
benchmark,BGR,2020,45,native,506939
benchmark,BGR,2020,45,non-eu,7298
benchmark,BGR,2020,50,eu,1597
benchmark,BGR,2020,50,native,461359
benchmark,BGR,2020,50,non-eu,6734
benchmark,BGR,2020,55,eu,1651
benchmark,BGR,2020,55,native,452422
benchmark,BGR,2020,55,non-eu,7349
benchmark,BGR,2020,60,eu,1704
benchmark,BGR,2020,60,native,450362
benchmark,BGR,2020,60,non-eu,7376
benchmark,BGR,2020,65,eu,1736
benchmark,BGR,2020,65,native,440472
benchmark,BGR,2020,65,non-eu,6332
benchmark,BGR,2020,70,eu,1636
benchmark,BGR,2020,70,native,399789
benchmark,BGR,2020,70,non-eu,4618
benchmark,BGR,2020,75,eu,1673
benchmark,BGR,2020,75,native,273966
benchmark,BGR,2020,75,non-eu,3221
benchmark,BGR,2020,80,eu,1635
benchmark,BGR,2020,80,native,184036
benchmark,BGR,2020,80,non-eu,2973
benchmark,BGR,2020,85,eu,963
benchmark,BGR,2020,85,native,101101
benchmark,BGR,2020,85,non-eu,2025
benchmark,BGR,2020,90,eu,431
benchmark,BGR,2020,90,native,26710
benchmark,BGR,2020,90,non-eu,1771
benchmark,BGR,2020,95,eu,276
benchmark,BGR,2020,95,native,4037
benchmark,BGR,2020,95,non-eu,1697
benchmark,BGR,2020,100,eu,243
benchmark,BGR,2020,100,native,228
benchmark,BGR,2020,100,non-eu,1694
benchmark,BGR,2025,0,eu,521
benchmark,BGR,2025,0,native,281947
benchmark,BGR,2025,0,non-eu,2786
benchmark,BGR,2025,5,eu,548
benchmark,BGR,2025,5,native,310562
benchmark,BGR,2025,5,non-eu,3817
benchmark,BGR,2025,10,eu,13329
benchmark,BGR,2025,10,native,298872
benchmark,BGR,2025,10,non-eu,6659
benchmark,BGR,2025,15,eu,4927
benchmark,BGR,2025,15,native,316926
benchmark,BGR,2025,15,non-eu,6707
benchmark,BGR,2025,20,eu,2314
benchmark,BGR,2025,20,native,297433
benchmark,BGR,2025,20,non-eu,6803
benchmark,BGR,2025,25,eu,1352
benchmark,BGR,2025,25,native,295276
benchmark,BGR,2025,25,non-eu,6519
benchmark,BGR,2025,30,eu,1807
benchmark,BGR,2025,30,native,380542
benchmark,BGR,2025,30,non-eu,9279
benchmark,BGR,2025,35,eu,1467
benchmark,BGR,2025,35,native,456297
benchmark,BGR,2025,35,non-eu,10521
benchmark,BGR,2025,40,eu,1554
benchmark,BGR,2025,40,native,456641
benchmark,BGR,2025,40,non-eu,9666
benchmark,BGR,2025,45,eu,1686
benchmark,BGR,2025,45,native,500933
benchmark,BGR,2025,45,non-eu,8943
benchmark,BGR,2025,50,eu,1802
benchmark,BGR,2025,50,native,484231
benchmark,BGR,2025,50,non-eu,8230
benchmark,BGR,2025,55,eu,1839
benchmark,BGR,2025,55,native,433055
benchmark,BGR,2025,55,non-eu,7397
benchmark,BGR,2025,60,eu,1824
benchmark,BGR,2025,60,native,414485
benchmark,BGR,2025,60,non-eu,7716
benchmark,BGR,2025,65,eu,1810
benchmark,BGR,2025,65,native,399319
benchmark,BGR,2025,65,non-eu,7386
benchmark,BGR,2025,70,eu,1717
benchmark,BGR,2025,70,native,373904
benchmark,BGR,2025,70,non-eu,6127
benchmark,BGR,2025,75,eu,1373
benchmark,BGR,2025,75,native,320225
benchmark,BGR,2025,75,non-eu,4049
benchmark,BGR,2025,80,eu,1205
benchmark,BGR,2025,80,native,190702
benchmark,BGR,2025,80,non-eu,2800
benchmark,BGR,2025,85,eu,937
benchmark,BGR,2025,85,native,98165
benchmark,BGR,2025,85,non-eu,2398
benchmark,BGR,2025,90,eu,483
benchmark,BGR,2025,90,native,34557
benchmark,BGR,2025,90,non-eu,1816
benchmark,BGR,2025,95,eu,290
benchmark,BGR,2025,95,native,4495
benchmark,BGR,2025,95,non-eu,1713
benchmark,BGR,2025,100,eu,271
benchmark,BGR,2025,100,native,314
benchmark,BGR,2025,100,non-eu,1710
benchmark,BGR,2030,0,eu,332
benchmark,BGR,2030,0,native,252756
benchmark,BGR,2030,0,non-eu,2775
benchmark,BGR,2030,5,eu,853
benchmark,BGR,2030,5,native,273545
benchmark,BGR,2030,5,non-eu,5553
benchmark,BGR,2030,10,eu,879
benchmark,BGR,2030,10,native,301713
benchmark,BGR,2030,10,non-eu,6316
benchmark,BGR,2030,15,eu,12286
benchmark,BGR,2030,15,native,290918
benchmark,BGR,2030,15,non-eu,9165
benchmark,BGR,2030,20,eu,4837
benchmark,BGR,2030,20,native,308757
benchmark,BGR,2030,20,non-eu,8930
benchmark,BGR,2030,25,eu,2514
benchmark,BGR,2030,25,native,290308
benchmark,BGR,2030,25,non-eu,8797
benchmark,BGR,2030,30,eu,1642
benchmark,BGR,2030,30,native,288513
benchmark,BGR,2030,30,non-eu,8430
benchmark,BGR,2030,35,eu,1975
benchmark,BGR,2030,35,native,371950
benchmark,BGR,2030,35,non-eu,10755
benchmark,BGR,2030,40,eu,1686
benchmark,BGR,2030,40,native,444868
benchmark,BGR,2030,40,non-eu,11919
benchmark,BGR,2030,45,eu,1764
benchmark,BGR,2030,45,native,443008
benchmark,BGR,2030,45,non-eu,10936
benchmark,BGR,2030,50,eu,1877
benchmark,BGR,2030,50,native,480794
benchmark,BGR,2030,50,non-eu,9969
benchmark,BGR,2030,55,eu,1976
benchmark,BGR,2030,55,native,458250
benchmark,BGR,2030,55,non-eu,8966
benchmark,BGR,2030,60,eu,1974
benchmark,BGR,2030,60,native,401118
benchmark,BGR,2030,60,non-eu,7870
benchmark,BGR,2030,65,eu,1897
benchmark,BGR,2030,65,native,373489
benchmark,BGR,2030,65,non-eu,7840
benchmark,BGR,2030,70,eu,1794
benchmark,BGR,2030,70,native,345293
benchmark,BGR,2030,70,non-eu,7083
benchmark,BGR,2030,75,eu,1450
benchmark,BGR,2030,75,native,307695
benchmark,BGR,2030,75,non-eu,5287
benchmark,BGR,2030,80,eu,1051
benchmark,BGR,2030,80,native,228203
benchmark,BGR,2030,80,non-eu,3376
benchmark,BGR,2030,85,eu,765
benchmark,BGR,2030,85,native,106523
benchmark,BGR,2030,85,non-eu,2321
benchmark,BGR,2030,90,eu,477
benchmark,BGR,2030,90,native,35350
benchmark,BGR,2030,90,non-eu,1945
benchmark,BGR,2030,95,eu,296
benchmark,BGR,2030,95,native,6463
benchmark,BGR,2030,95,non-eu,1721
benchmark,BGR,2030,100,eu,271
benchmark,BGR,2030,100,native,387
benchmark,BGR,2030,100,non-eu,1711
benchmark,BGR,2035,0,eu,452
benchmark,BGR,2035,0,native,233922
benchmark,BGR,2035,0,non-eu,3315
benchmark,BGR,2035,5,eu,783
benchmark,BGR,2035,5,native,245517
benchmark,BGR,2035,5,non-eu,6087
benchmark,BGR,2035,10,eu,1111
benchmark,BGR,2035,10,native,266296
benchmark,BGR,2035,10,non-eu,8198
benchmark,BGR,2035,15,eu,1266
benchmark,BGR,2035,15,native,293904
benchmark,BGR,2035,15,non-eu,9119
benchmark,BGR,2035,20,eu,11330
benchmark,BGR,2035,20,native,283673
benchmark,BGR,2035,20,non-eu,11502
benchmark,BGR,2035,25,eu,4752
benchmark,BGR,2035,25,native,301458
benchmark,BGR,2035,25,non-eu,11086
benchmark,BGR,2035,30,eu,2675
benchmark,BGR,2035,30,native,283899
benchmark,BGR,2035,30,non-eu,10750
benchmark,BGR,2035,35,eu,1792
benchmark,BGR,2035,35,native,281698
benchmark,BGR,2035,35,non-eu,10223
benchmark,BGR,2035,40,eu,2097
benchmark,BGR,2035,40,native,363419
benchmark,BGR,2035,40,non-eu,12182
benchmark,BGR,2035,45,eu,1843
benchmark,BGR,2035,45,native,432793
benchmark,BGR,2035,45,non-eu,13231
benchmark,BGR,2035,50,eu,1915
benchmark,BGR,2035,50,native,427518
benchmark,BGR,2035,50,non-eu,12077
benchmark,BGR,2035,55,eu,2003
benchmark,BGR,2035,55,native,457955
benchmark,BGR,2035,55,non-eu,10757
benchmark,BGR,2035,60,eu,2070
benchmark,BGR,2035,60,native,428887
benchmark,BGR,2035,60,non-eu,9479
benchmark,BGR,2035,65,eu,2031
benchmark,BGR,2035,65,native,366212
benchmark,BGR,2035,65,non-eu,8048
benchmark,BGR,2035,70,eu,1881
benchmark,BGR,2035,70,native,329234
benchmark,BGR,2035,70,non-eu,7634
benchmark,BGR,2035,75,eu,1540
benchmark,BGR,2035,75,native,290501
benchmark,BGR,2035,75,non-eu,6098
benchmark,BGR,2035,80,eu,1143
benchmark,BGR,2035,80,native,228229
benchmark,BGR,2035,80,non-eu,4316
benchmark,BGR,2035,85,eu,715
benchmark,BGR,2035,85,native,132540
benchmark,BGR,2035,85,non-eu,2661
benchmark,BGR,2035,90,eu,436
benchmark,BGR,2035,90,native,41196
benchmark,BGR,2035,90,non-eu,1923
benchmark,BGR,2035,95,eu,299
benchmark,BGR,2035,95,native,7139
benchmark,BGR,2035,95,non-eu,1749
benchmark,BGR,2035,100,eu,271
benchmark,BGR,2035,100,native,604
benchmark,BGR,2035,100,non-eu,1711
benchmark,BGR,2040,0,eu,314
benchmark,BGR,2040,0,native,225423
benchmark,BGR,2040,0,non-eu,3672
benchmark,BGR,2040,5,eu,766
benchmark,BGR,2040,5,native,227566
benchmark,BGR,2040,5,non-eu,6980
benchmark,BGR,2040,10,eu,1027
benchmark,BGR,2040,10,native,239300
benchmark,BGR,2040,10,non-eu,9174
benchmark,BGR,2040,15,eu,1455
benchmark,BGR,2040,15,native,259912
benchmark,BGR,2040,15,non-eu,11199
benchmark,BGR,2040,20,eu,1585
benchmark,BGR,2040,20,native,286870
