scenario,dest,year,edu,pop
ukraine-war,EST,2030,1,12694
ukraine-war,EST,2030,2,12323
ukraine-war,EST,2030,3,49020
ukraine-war,EST,2030,4,177051
ukraine-war,EST,2030,5,515398
ukraine-war,EST,2030,6,566301
ukraine-war,EST,2035,1,12491
ukraine-war,EST,2035,2,13566
ukraine-war,EST,2035,3,48096
ukraine-war,EST,2035,4,165495
ukraine-war,EST,2035,5,514478
ukraine-war,EST,2035,6,593758
ukraine-war,EST,2040,1,14326
ukraine-war,EST,2040,2,14927
ukraine-war,EST,2040,3,48381
ukraine-war,EST,2040,4,155863
ukraine-war,EST,2040,5,511345
ukraine-war,EST,2040,6,623388
ukraine-war,EST,2045,1,15892
ukraine-war,EST,2045,2,17000
ukraine-war,EST,2045,3,49418
ukraine-war,EST,2045,4,147557
ukraine-war,EST,2045,5,507314
ukraine-war,EST,2045,6,657998
ukraine-war,EST,2050,1,17598
ukraine-war,EST,2050,2,19107
ukraine-war,EST,2050,3,51654
ukraine-war,EST,2050,4,142501
ukraine-war,EST,2050,5,502356
ukraine-war,EST,2050,6,693585
ukraine-war,FIN,2015,1,895525
ukraine-war,FIN,2015,2,4084
ukraine-war,FIN,2015,3,12995
ukraine-war,FIN,2015,4,1449036
ukraine-war,FIN,2015,5,1738909
ukraine-war,FIN,2015,6,1290280
ukraine-war,FIN,2020,1,622010
ukraine-war,FIN,2020,2,11036
ukraine-war,FIN,2020,3,61108
ukraine-war,FIN,2020,4,1236540
ukraine-war,FIN,2020,5,1912652
ukraine-war,FIN,2020,6,1635192
ukraine-war,FIN,2025,1,327773
ukraine-war,FIN,2025,2,17201
ukraine-war,FIN,2025,3,102427
ukraine-war,FIN,2025,4,1136809
ukraine-war,FIN,2025,5,2136696
ukraine-war,FIN,2025,6,1812020
ukraine-war,FIN,2030,1,31877
ukraine-war,FIN,2030,2,23523
ukraine-war,FIN,2030,3,114291
ukraine-war,FIN,2030,4,1020600
ukraine-war,FIN,2030,5,2329302
ukraine-war,FIN,2030,6,2065705
ukraine-war,FIN,2035,1,34994
ukraine-war,FIN,2035,2,29525
ukraine-war,FIN,2035,3,123550
ukraine-war,FIN,2035,4,893734
ukraine-war,FIN,2035,5,2371645
ukraine-war,FIN,2035,6,2178974
ukraine-war,FIN,2040,1,41561
ukraine-war,FIN,2040,2,35963
ukraine-war,FIN,2040,3,129431
ukraine-war,FIN,2040,4,783244
ukraine-war,FIN,2040,5,2398081
ukraine-war,FIN,2040,6,2294826
ukraine-war,FIN,2045,1,47620
ukraine-war,FIN,2045,2,43684
ukraine-war,FIN,2045,3,136977
ukraine-war,FIN,2045,4,695073
ukraine-war,FIN,2045,5,2404331
ukraine-war,FIN,2045,6,2424064
ukraine-war,FIN,2050,1,53620
ukraine-war,FIN,2050,2,52421
ukraine-war,FIN,2050,3,145453
ukraine-war,FIN,2050,4,631223
ukraine-war,FIN,2050,5,2404144
ukraine-war,FIN,2050,6,2566304
ukraine-war,FRA,2015,1,12332447
ukraine-war,FRA,2015,2,767176
ukraine-war,FRA,2015,3,8461252
ukraine-war,FRA,2015,4,10249047
ukraine-war,FRA,2015,5,21163916
ukraine-war,FRA,2015,6,13202228
ukraine-war,FRA,2020,1,8913309
ukraine-war,FRA,2020,2,690108
ukraine-war,FRA,2020,3,7622453
ukraine-war,FRA,2020,4,10240593
ukraine-war,FRA,2020,5,23442203
ukraine-war,FRA,2020,6,17196954
ukraine-war,FRA,2025,1,5030598
ukraine-war,FRA,2025,2,713037
ukraine-war,FRA,2025,3,7103725
ukraine-war,FRA,2025,4,10041463
ukraine-war,FRA,2025,5,26008606
ukraine-war,FRA,2025,6,21144343
ukraine-war,FRA,2030,1,1037719
ukraine-war,FRA,2030,2,777209
ukraine-war,FRA,2030,3,6439785
ukraine-war,FRA,2030,4,10049531
ukraine-war,FRA,2030,5,28274692
ukraine-war,FRA,2030,6,25683206
ukraine-war,FRA,2035,1,1071082
ukraine-war,FRA,2035,2,825396
ukraine-war,FRA,2035,3,5759482
ukraine-war,FRA,2035,4,9598970
ukraine-war,FRA,2035,5,28790977
ukraine-war,FRA,2035,6,28726864
ukraine-war,FRA,2040,1,1175051
ukraine-war,FRA,2040,2,890812
ukraine-war,FRA,2040,3,5137297
ukraine-war,FRA,2040,4,9139797
ukraine-war,FRA,2040,5,29176140
ukraine-war,FRA,2040,6,31965813
ukraine-war,FRA,2045,1,1250563
ukraine-war,FRA,2045,2,970268
ukraine-war,FRA,2045,3,4636015
ukraine-war,FRA,2045,4,8767937
ukraine-war,FRA,2045,5,29378825
ukraine-war,FRA,2045,6,35350186
ukraine-war,FRA,2050,1,1309498
ukraine-war,FRA,2050,2,1062750
ukraine-war,FRA,2050,3,4276444
ukraine-war,FRA,2050,4,8447802
ukraine-war,FRA,2050,5,29508798
ukraine-war,FRA,2050,6,38828913
ukraine-war,GBR,2015,1,12150685
ukraine-war,GBR,2015,2,224818
ukraine-war,GBR,2015,3,537984
ukraine-war,GBR,2015,4,18847553
ukraine-war,GBR,2015,5,17841332
ukraine-war,GBR,2015,6,14778647
ukraine-war,GBR,2020,1,8704084
ukraine-war,GBR,2020,2,264185
ukraine-war,GBR,2020,3,619173
ukraine-war,GBR,2020,4,18682216
ukraine-war,GBR,2020,5,19524244
ukraine-war,GBR,2020,6,18583814
ukraine-war,GBR,2025,1,5144487
ukraine-war,GBR,2025,2,360178
ukraine-war,GBR,2025,3,796919
ukraine-war,GBR,2025,4,17145378
ukraine-war,GBR,2025,5,23039495
ukraine-war,GBR,2025,6,21816185
ukraine-war,GBR,2030,1,1176376
ukraine-war,GBR,2030,2,479504
ukraine-war,GBR,2030,3,1002025
ukraine-war,GBR,2030,4,16404859
ukraine-war,GBR,2030,5,25752348
ukraine-war,GBR,2030,6,25483028
ukraine-war,GBR,2035,1,1249228
ukraine-war,GBR,2035,2,583379
ukraine-war,GBR,2035,3,1129935
ukraine-war,GBR,2035,4,14795545
ukraine-war,GBR,2035,5,26956759
ukraine-war,GBR,2035,6,27811923
ukraine-war,GBR,2040,1,1445314
ukraine-war,GBR,2040,2,697593
ukraine-war,GBR,2040,3,1257465
ukraine-war,GBR,2040,4,13357273
ukraine-war,GBR,2040,5,28072913
ukraine-war,GBR,2040,6,30396385
ukraine-war,GBR,2045,1,1611877
ukraine-war,GBR,2045,2,825115
ukraine-war,GBR,2045,3,1403977
ukraine-war,GBR,2045,4,12159396
ukraine-war,GBR,2045,5,29183266
ukraine-war,GBR,2045,6,33377868
ukraine-war,GBR,2050,1,1753063
ukraine-war,GBR,2050,2,965351
ukraine-war,GBR,2050,3,1561488
ukraine-war,GBR,2050,4,11178146
ukraine-war,GBR,2050,5,30394569
ukraine-war,GBR,2050,6,36691340
ukraine-war,GRC,2015,1,1601281
ukraine-war,GRC,2015,2,696063
ukraine-war,GRC,2015,3,2229739
ukraine-war,GRC,2015,4,1205048
ukraine-war,GRC,2015,5,2704422
ukraine-war,GRC,2015,6,2365094
ukraine-war,GRC,2020,1,1120111
ukraine-war,GRC,2020,2,512434
ukraine-war,GRC,2020,3,1933022
ukraine-war,GRC,2020,4,1283615
ukraine-war,GRC,2020,5,2996936
ukraine-war,GRC,2020,6,2837307
ukraine-war,GRC,2025,1,588623
ukraine-war,GRC,2025,2,385940
ukraine-war,GRC,2025,3,1770839
ukraine-war,GRC,2025,4,1244723
ukraine-war,GRC,2025,5,3280642
ukraine-war,GRC,2025,6,3239583
ukraine-war,GRC,2030,1,88189
ukraine-war,GRC,2030,2,281845
ukraine-war,GRC,2030,3,1552032
ukraine-war,GRC,2030,4,1212001
ukraine-war,GRC,2030,5,3508084
ukraine-war,GRC,2030,6,3683636
ukraine-war,GRC,2035,1,89080
ukraine-war,GRC,2035,2,202209
ukraine-war,GRC,2035,3,1326771
ukraine-war,GRC,2035,4,1128428
ukraine-war,GRC,2035,5,3508133
ukraine-war,GRC,2035,6,3892529
ukraine-war,GRC,2040,1,98039
ukraine-war,GRC,2040,2,152165
ukraine-war,GRC,2040,3,1117990
ukraine-war,GRC,2040,4,1031096
ukraine-war,GRC,2040,5,3489044
ukraine-war,GRC,2040,6,4101299
ukraine-war,GRC,2045,1,104254
ukraine-war,GRC,2045,2,123201
ukraine-war,GRC,2045,3,929879
ukraine-war,GRC,2045,4,946743
ukraine-war,GRC,2045,5,3438460
ukraine-war,GRC,2045,6,4306318
ukraine-war,GRC,2050,1,109743
ukraine-war,GRC,2050,2,107319
ukraine-war,GRC,2050,3,769880
ukraine-war,GRC,2050,4,872001
ukraine-war,GRC,2050,5,3371219
ukraine-war,GRC,2050,6,4487687
ukraine-war,HRV,2015,1,629166
ukraine-war,HRV,2015,2,53197
ukraine-war,HRV,2015,3,78663
ukraine-war,HRV,2015,4,982363
ukraine-war,HRV,2015,5,1795254
ukraine-war,HRV,2015,6,639627
ukraine-war,HRV,2020,1,427865
ukraine-war,HRV,2020,2,40945
ukraine-war,HRV,2020,3,70636
ukraine-war,HRV,2020,4,838166
ukraine-war,HRV,2020,5,1944618
ukraine-war,HRV,2020,6,763958
ukraine-war,HRV,2025,1,217930
ukraine-war,HRV,2025,2,32914
ukraine-war,HRV,2025,3,63409
ukraine-war,HRV,2025,4,743692
ukraine-war,HRV,2025,5,2069585
ukraine-war,HRV,2025,6,842226
ukraine-war,HRV,2030,1,18156
ukraine-war,HRV,2030,2,27565
ukraine-war,HRV,2030,3,55289
ukraine-war,HRV,2030,4,650753
ukraine-war,HRV,2030,5,2167539
ukraine-war,HRV,2030,6,940514
ukraine-war,HRV,2035,1,15849
ukraine-war,HRV,2035,2,24432
ukraine-war,HRV,2035,3,47949
ukraine-war,HRV,2035,4,552958
ukraine-war,HRV,2035,5,2128369
ukraine-war,HRV,2035,6,985303
ukraine-war,HRV,2040,1,17242
ukraine-war,HRV,2040,2,23256
ukraine-war,HRV,2040,3,43041
ukraine-war,HRV,2040,4,470589
ukraine-war,HRV,2040,5,2068204
ukraine-war,HRV,2040,6,1028909
ukraine-war,HRV,2045,1,18524
ukraine-war,HRV,2045,2,23695
ukraine-war,HRV,2045,3,40279
ukraine-war,HRV,2045,4,401541
ukraine-war,HRV,2045,5,1993339
ukraine-war,HRV,2045,6,1075407
ukraine-war,HRV,2050,1,20166
ukraine-war,HRV,2050,2,24602
ukraine-war,HRV,2050,3,38790
ukraine-war,HRV,2050,4,343475
ukraine-war,HRV,2050,5,1911285
ukraine-war,HRV,2050,6,1124145
ukraine-war,HUN,2015,1,1427902
ukraine-war,HUN,2015,2,53073
ukraine-war,HUN,2015,3,107239
ukraine-war,HUN,2015,4,2555672
ukraine-war,HUN,2015,5,3873941
ukraine-war,HUN,2015,6,1798468
ukraine-war,HUN,2020,1,959736
ukraine-war,HUN,2020,2,44879
ukraine-war,HUN,2020,3,102779
ukraine-war,HUN,2020,4,2146390
ukraine-war,HUN,2020,5,4206562
ukraine-war,HUN,2020,6,2130226
ukraine-war,HUN,2025,1,468672
ukraine-war,HUN,2025,2,41272
ukraine-war,HUN,2025,3,97038
ukraine-war,HUN,2025,4,1919230
ukraine-war,HUN,2025,5,4333837
ukraine-war,HUN,2025,6,2466548
ukraine-war,HUN,2030,1,22114
ukraine-war,HUN,2030,2,37799
ukraine-war,HUN,2030,3,86170
ukraine-war,HUN,2030,4,1649175
ukraine-war,HUN,2030,5,4470146
ukraine-war,HUN,2030,6,2799447
ukraine-war,HUN,2035,1,21049
ukraine-war,HUN,2035,2,34176
ukraine-war,HUN,2035,3,76731
ukraine-war,HUN,2035,4,1375221
ukraine-war,HUN,2035,5,4340979
ukraine-war,HUN,2035,6,2950703
ukraine-war,HUN,2040,1,22839
ukraine-war,HUN,2040,2,32017
ukraine-war,HUN,2040,3,69805
ukraine-war,HUN,2040,4,1158790
ukraine-war,HUN,2040,5,4170591
ukraine-war,HUN,2040,6,3077767
ukraine-war,HUN,2045,1,24510
ukraine-war,HUN,2045,2,31157
ukraine-war,HUN,2045,3,66003
ukraine-war,HUN,2045,4,984612
ukraine-war,HUN,2045,5,3971281
ukraine-war,HUN,2045,6,3192247
ukraine-war,HUN,2050,1,26353
ukraine-war,HUN,2050,2,30880
ukraine-war,HUN,2050,3,63889
ukraine-war,HUN,2050,4,842690
ukraine-war,HUN,2050,5,3759055
ukraine-war,HUN,2050,6,3295978
ukraine-war,IRL,2015,1,972907
ukraine-war,IRL,2015,2,62451
ukraine-war,IRL,2015,3,494985
ukraine-war,IRL,2015,4,744402
ukraine-war,IRL,2015,5,1070138
ukraine-war,IRL,2015,6,1146179
ukraine-war,IRL,2020,1,692040
ukraine-war,IRL,2020,2,64662
ukraine-war,IRL,2020,3,454206
ukraine-war,IRL,2020,4,769206
ukraine-war,IRL,2020,5,1221556
ukraine-war,IRL,2020,6,1593061
ukraine-war,IRL,2025,1,377882
ukraine-war,IRL,2025,2,67076
ukraine-war,IRL,2025,3,468475
ukraine-war,IRL,2025,4,800872
ukraine-war,IRL,2025,5,1410270
ukraine-war,IRL,2025,6,1963522
ukraine-war,IRL,2030,1,61116
ukraine-war,IRL,2030,2,72243
ukraine-war,IRL,2030,3,437772
ukraine-war,IRL,2030,4,812320
ukraine-war,IRL,2030,5,1600878
ukraine-war,IRL,2030,6,2414828
ukraine-war,IRL,2035,1,71226
ukraine-war,IRL,2035,2,75914
ukraine-war,IRL,2035,3,406095
ukraine-war,IRL,2035,4,791685
ukraine-war,IRL,2035,5,1674416
ukraine-war,IRL,2035,6,2711189
ukraine-war,IRL,2040,1,90411
ukraine-war,IRL,2040,2,82073
ukraine-war,IRL,2040,3,370781
ukraine-war,IRL,2040,4,755971
ukraine-war,IRL,2040,5,1764742
ukraine-war,IRL,2040,6,3034382
ukraine-war,IRL,2045,1,109396
ukraine-war,IRL,2045,2,91423
ukraine-war,IRL,2045,3,348546
ukraine-war,IRL,2045,4,729298
ukraine-war,IRL,2045,5,1845944
ukraine-war,IRL,2045,6,3390226
ukraine-war,IRL,2050,1,128632
ukraine-war,IRL,2050,2,103496
ukraine-war,IRL,2050,3,342557
ukraine-war,IRL,2050,4,714686
ukraine-war,IRL,2050,5,1938827
ukraine-war,IRL,2050,6,3760366
ukraine-war,ITA,2015,1,8391907
ukraine-war,ITA,2015,2,2512988
ukraine-war,ITA,2015,3,9865218
ukraine-war,ITA,2015,4,14821592
ukraine-war,ITA,2015,5,16460423
ukraine-war,ITA,2015,6,8437988
ukraine-war,ITA,2020,1,5922178
ukraine-war,ITA,2020,2,1967483
ukraine-war,ITA,2020,3,8308726
ukraine-war,ITA,2020,4,15089012
ukraine-war,ITA,2020,5,18996217
ukraine-war,ITA,2020,6,10045483
ukraine-war,ITA,2025,1,3190065
ukraine-war,ITA,2025,2,1556338
ukraine-war,ITA,2025,3,6902805
ukraine-war,ITA,2025,4,15170023
ukraine-war,ITA,2025,5,21732529
ukraine-war,ITA,2025,6,11370599
ukraine-war,ITA,2030,1,507302
ukraine-war,ITA,2030,2,1234441
ukraine-war,ITA,2030,3,5589650
ukraine-war,ITA,2030,4,14824864
ukraine-war,ITA,2030,5,24167520
ukraine-war,ITA,2030,6,13142361
ukraine-war,ITA,2035,1,508550
ukraine-war,ITA,2035,2,975321
ukraine-war,ITA,2035,3,4347572
ukraine-war,ITA,2035,4,13777959
ukraine-war,ITA,2035,5,25181664
ukraine-war,ITA,2035,6,14230674
ukraine-war,ITA,2040,1,561590
ukraine-war,ITA,2040,2,807211
ukraine-war,ITA,2040,3,3298107
ukraine-war,ITA,2040,4,12583161
ukraine-war,ITA,2040,5,25927104
ukraine-war,ITA,2040,6,15448216
ukraine-war,ITA,2045,1,597965
ukraine-war,ITA,2045,2,705931
ukraine-war,ITA,2045,3,2471791
ukraine-war,ITA,2045,4,11444390
ukraine-war,ITA,2045,5,26289873
ukraine-war,ITA,2045,6,16746879
ukraine-war,ITA,2050,1,623499
ukraine-war,ITA,2050,2,646504
ukraine-war,ITA,2050,3,1868464
ukraine-war,ITA,2050,4,10331453
ukraine-war,ITA,2050,5,26407778
ukraine-war,ITA,2050,6,17992138
ukraine-war,LTU,2015,1,425477
ukraine-war,LTU,2015,2,24049
ukraine-war,LTU,2015,3,246808
ukraine-war,LTU,2015,4,346640
ukraine-war,LTU,2015,5,733766
ukraine-war,LTU,2015,6,1140025
ukraine-war,LTU,2020,1,292668
ukraine-war,LTU,2020,2,24636
ukraine-war,LTU,2020,3,154218
ukraine-war,LTU,2020,4,333916
ukraine-war,LTU,2020,5,764490
ukraine-war,LTU,2020,6,1291193
ukraine-war,LTU,2025,1,156367
ukraine-war,LTU,2025,2,22503
ukraine-war,LTU,2025,3,138293
ukraine-war,LTU,2025,4,302945
ukraine-war,LTU,2025,5,795400
ukraine-war,LTU,2025,6,1390821
ukraine-war,LTU,2030,1,12719
ukraine-war,LTU,2030,2,21814
ukraine-war,LTU,2030,3,114834
ukraine-war,LTU,2030,4,290860
ukraine-war,LTU,2030,5,828202
ukraine-war,LTU,2030,6,1489194
ukraine-war,LTU,2035,1,13010
ukraine-war,LTU,2035,2,22285
ukraine-war,LTU,2035,3,100171
ukraine-war,LTU,2035,4,264326
ukraine-war,LTU,2035,5,815396
ukraine-war,LTU,2035,6,1498173
ukraine-war,LTU,2040,1,14816
ukraine-war,LTU,2040,2,23374
ukraine-war,LTU,2040,3,93364
ukraine-war,LTU,2040,4,242985
ukraine-war,LTU,2040,5,799111
ukraine-war,LTU,2040,6,1501970
ukraine-war,LTU,2045,1,16504
ukraine-war,LTU,2045,2,25381
ukraine-war,LTU,2045,3,87815
ukraine-war,LTU,2045,4,222990
ukraine-war,LTU,2045,5,782084
ukraine-war,LTU,2045,6,1514075
ukraine-war,LTU,2050,1,18249
ukraine-war,LTU,2050,2,27578
ukraine-war,LTU,2050,3,84658
ukraine-war,LTU,2050,4,206427
ukraine-war,LTU,2050,5,759736
ukraine-war,LTU,2050,6,1534063
ukraine-war,LUX,2015,1,93576
ukraine-war,LUX,2015,2,4343
ukraine-war,LUX,2015,3,51056
ukraine-war,LUX,2015,4,81489
ukraine-war,LUX,2015,5,160914
ukraine-war,LUX,2015,6,117238
ukraine-war,LUX,2020,1,77667
ukraine-war,LUX,2020,2,10468
ukraine-war,LUX,2020,3,57003
ukraine-war,LUX,2020,4,94842
ukraine-war,LUX,2020,5,185869
ukraine-war,LUX,2020,6,150714
ukraine-war,LUX,2025,1,51519
ukraine-war,LUX,2025,2,14508
ukraine-war,LUX,2025,3,63184
ukraine-war,LUX,2025,4,98428
ukraine-war,LUX,2025,5,223181
ukraine-war,LUX,2025,6,182993
ukraine-war,LUX,2030,1,17915
ukraine-war,LUX,2030,2,18783
ukraine-war,LUX,2030,3,67945
ukraine-war,LUX,2030,4,108178
ukraine-war,LUX,2030,5,259470
ukraine-war,LUX,2030,6,225955
ukraine-war,LUX,2035,1,20228
ukraine-war,LUX,2035,2,23097
ukraine-war,LUX,2035,3,70411
ukraine-war,LUX,2035,4,111880
ukraine-war,LUX,2035,5,285576
ukraine-war,LUX,2035,6,261111
ukraine-war,LUX,2040,1,25272
ukraine-war,LUX,2040,2,27842
ukraine-war,LUX,2040,3,73192
ukraine-war,LUX,2040,4,115964
ukraine-war,LUX,2040,5,313181
ukraine-war,LUX,2040,6,303472
ukraine-war,LUX,2045,1,30315
ukraine-war,LUX,2045,2,33938
ukraine-war,LUX,2045,3,77716
ukraine-war,LUX,2045,4,121869
ukraine-war,LUX,2045,5,343818
ukraine-war,LUX,2045,6,353857
ukraine-war,LUX,2050,1,35679
ukraine-war,LUX,2050,2,40827
ukraine-war,LUX,2050,3,84038
ukraine-war,LUX,2050,4,130116
ukraine-war,LUX,2050,5,379406
ukraine-war,LUX,2050,6,412220
ukraine-war,LVA,2015,1,297730
ukraine-war,LVA,2015,2,17837
ukraine-war,LVA,2015,3,80339
ukraine-war,LVA,2015,4,324085
ukraine-war,LVA,2015,5,669807
ukraine-war,LVA,2015,6,588433
ukraine-war,LVA,2020,1,215443
ukraine-war,LVA,2020,2,17239
ukraine-war,LVA,2020,3,55264
ukraine-war,LVA,2020,4,296242
ukraine-war,LVA,2020,5,738792
ukraine-war,LVA,2020,6,621652
ukraine-war,LVA,2025,1,112270
ukraine-war,LVA,2025,2,17623
ukraine-war,LVA,2025,3,60896
ukraine-war,LVA,2025,4,280440
ukraine-war,LVA,2025,5,771869
ukraine-war,LVA,2025,6,665076
ukraine-war,LVA,2030,1,13121
ukraine-war,LVA,2030,2,18112
ukraine-war,LVA,2030,3,56781
ukraine-war,LVA,2030,4,262378
ukraine-war,LVA,2030,5,812750
ukraine-war,LVA,2030,6,717432
ukraine-war,LVA,2035,1,12407
ukraine-war,LVA,2035,2,19264
ukraine-war,LVA,2035,3,55409
ukraine-war,LVA,2035,4,238563
ukraine-war,LVA,2035,5,807170
ukraine-war,LVA,2035,6,729855
ukraine-war,LVA,2040,1,14023
ukraine-war,LVA,2040,2,20598
ukraine-war,LVA,2040,3,55183
ukraine-war,LVA,2040,4,219927
ukraine-war,LVA,2040,5,794795
ukraine-war,LVA,2040,6,746085
ukraine-war,LVA,2045,1,15461
ukraine-war,LVA,2045,2,22467
ukraine-war,LVA,2045,3,54999
ukraine-war,LVA,2045,4,203568
ukraine-war,LVA,2045,5,779467
ukraine-war,LVA,2045,6,768509
ukraine-war,LVA,2050,1,16892
ukraine-war,LVA,2050,2,24260
ukraine-war,LVA,2050,3,55847
ukraine-war,LVA,2050,4,191446
ukraine-war,LVA,2050,5,761011
ukraine-war,LVA,2050,6,791697
ukraine-war,MLT,2015,1,62401
ukraine-war,MLT,2015,2,7432
ukraine-war,MLT,2015,3,78292
ukraine-war,MLT,2015,4,140499
ukraine-war,MLT,2015,5,70976
ukraine-war,MLT,2015,6,75812
ukraine-war,MLT,2020,1,48831
ukraine-war,MLT,2020,2,10413
ukraine-war,MLT,2020,3,71425
ukraine-war,MLT,2020,4,153415
ukraine-war,MLT,2020,5,84798
ukraine-war,MLT,2020,6,96243
ukraine-war,MLT,2025,1,32380
ukraine-war,MLT,2025,2,12034
ukraine-war,MLT,2025,3,65365
ukraine-war,MLT,2025,4,149683
ukraine-war,MLT,2025,5,107057
ukraine-war,MLT,2025,6,122479
ukraine-war,MLT,2030,1,13421
ukraine-war,MLT,2030,2,13846
ukraine-war,MLT,2030,3,59679
ukraine-war,MLT,2030,4,152380
ukraine-war,MLT,2030,5,128234
ukraine-war,MLT,2030,6,148017
ukraine-war,MLT,2035,1,16136
ukraine-war,MLT,2035,2,16386
ukraine-war,MLT,2035,3,53786
ukraine-war,MLT,2035,4,146032
ukraine-war,MLT,2035,5,145857
ukraine-war,MLT,2035,6,168670
ukraine-war,MLT,2040,1,19720
ukraine-war,MLT,2040,2,19466
ukraine-war,MLT,2040,3,48106
ukraine-war,MLT,2040,4,140458
ukraine-war,MLT,2040,5,164080
ukraine-war,MLT,2040,6,192339
ukraine-war,MLT,2045,1,23142
ukraine-war,MLT,2045,2,23742
ukraine-war,MLT,2045,3,44048
ukraine-war,MLT,2045,4,136023
ukraine-war,MLT,2045,5,183436
ukraine-war,MLT,2045,6,220282
ukraine-war,MLT,2050,1,26763
ukraine-war,MLT,2050,2,28461
ukraine-war,MLT,2050,3,41960
ukraine-war,MLT,2050,4,132125
ukraine-war,MLT,2050,5,205582
ukraine-war,MLT,2050,6,253067
ukraine-war,NLD,2015,1,2825366
ukraine-war,NLD,2015,2,257302
ukraine-war,NLD,2015,3,1196463
ukraine-war,NLD,2015,4,3534415
ukraine-war,NLD,2015,5,4651004
ukraine-war,NLD,2015,6,4017007
ukraine-war,NLD,2020,1,1964184
ukraine-war,NLD,2020,2,249147
ukraine-war,NLD,2020,3,1127157
ukraine-war,NLD,2020,4,3360918
ukraine-war,NLD,2020,5,5245568
ukraine-war,NLD,2020,6,4895576
ukraine-war,NLD,2025,1,1084582
ukraine-war,NLD,2025,2,253696
ukraine-war,NLD,2025,3,1253467
ukraine-war,NLD,2025,4,3204528
ukraine-war,NLD,2025,5,5833788
ukraine-war,NLD,2025,6,5583377
ukraine-war,NLD,2030,1,189388
ukraine-war,NLD,2030,2,262766
ukraine-war,NLD,2030,3,1254898
ukraine-war,NLD,2030,4,3089972
ukraine-war,NLD,2030,5,6394812
ukraine-war,NLD,2030,6,6431501
ukraine-war,NLD,2035,1,195729
ukraine-war,NLD,2035,2,264118
ukraine-war,NLD,2035,3,1224907
ukraine-war,NLD,2035,4,2848886
ukraine-war,NLD,2035,5,6577326
ukraine-war,NLD,2035,6,6923270
ukraine-war,NLD,2040,1,222294
ukraine-war,NLD,2040,2,269537
ukraine-war,NLD,2040,3,1188853
ukraine-war,NLD,2040,4,2628271
ukraine-war,NLD,2040,5,6713603
ukraine-war,NLD,2040,6,7419787
ukraine-war,NLD,2045,1,246233
ukraine-war,NLD,2045,2,279430
ukraine-war,NLD,2045,3,1152507
ukraine-war,NLD,2045,4,2426318
ukraine-war,NLD,2045,5,6810349
ukraine-war,NLD,2045,6,7956611
ukraine-war,NLD,2050,1,268692
ukraine-war,NLD,2050,2,294271
ukraine-war,NLD,2050,3,1126831
ukraine-war,NLD,2050,4,2250891
ukraine-war,NLD,2050,5,6898488
ukraine-war,NLD,2050,6,8526768
ukraine-war,POL,2015,1,5701987
ukraine-war,POL,2015,2,379074
ukraine-war,POL,2015,3,5612105
ukraine-war,POL,2015,4,1532163
ukraine-war,POL,2015,5,17101318
ukraine-war,POL,2015,6,6697403
ukraine-war,POL,2020,1,3864745
ukraine-war,POL,2020,2,258952
ukraine-war,POL,2020,3,4334716
ukraine-war,POL,2020,4,1633532
ukraine-war,POL,2020,5,17966426
ukraine-war,POL,2020,6,8539564
ukraine-war,POL,2025,1,1895692
ukraine-war,POL,2025,2,180436
ukraine-war,POL,2025,3,3866705
ukraine-war,POL,2025,4,1891814
ukraine-war,POL,2025,5,18371134
ukraine-war,POL,2025,6,9838165
ukraine-war,POL,2030,1,22698
ukraine-war,POL,2030,2,125942
ukraine-war,POL,2030,3,3196196
ukraine-war,POL,2030,4,1961740
ukraine-war,POL,2030,5,18811082
ukraine-war,POL,2030,6,11228416
ukraine-war,POL,2035,1,15664
ukraine-war,POL,2035,2,90538
ukraine-war,POL,2035,3,2570038
ukraine-war,POL,2035,4,1884157
ukraine-war,POL,2035,5,18137945
ukraine-war,POL,2035,6,11848666
ukraine-war,POL,2040,1,18165
ukraine-war,POL,2040,2,70834
ukraine-war,POL,2040,3,2047502
ukraine-war,POL,2040,4,1741693
ukraine-war,POL,2040,5,17348325
ukraine-war,POL,2040,6,12437420
ukraine-war,POL,2045,1,20252
ukraine-war,POL,2045,2,59904
ukraine-war,POL,2045,3,1620970
ukraine-war,POL,2045,4,1595149
ukraine-war,POL,2045,5,16399736
ukraine-war,POL,2045,6,13018317
ukraine-war,POL,2050,1,22328
ukraine-war,POL,2050,2,53092
ukraine-war,POL,2050,3,1300739
ukraine-war,POL,2050,4,1483199
ukraine-war,POL,2050,5,15316372
ukraine-war,POL,2050,6,13541545
ukraine-war,PRT,2015,1,1517653
ukraine-war,PRT,2015,2,951748
ukraine-war,PRT,2015,3,3521360
ukraine-war,PRT,2015,4,1648950
ukraine-war,PRT,2015,5,1369448
ukraine-war,PRT,2015,6,1324863
ukraine-war,PRT,2020,1,1037889
ukraine-war,PRT,2020,2,777447
ukraine-war,PRT,2020,3,3134271
ukraine-war,PRT,2020,4,1772771
ukraine-war,PRT,2020,5,1750313
ukraine-war,PRT,2020,6,1735053
ukraine-war,PRT,2025,1,576143
ukraine-war,PRT,2025,2,655356
ukraine-war,PRT,2025,3,2900189
ukraine-war,PRT,2025,4,1811804
ukraine-war,PRT,2025,5,2047446
ukraine-war,PRT,2025,6,2073870
ukraine-war,PRT,2030,1,150315
ukraine-war,PRT,2030,2,546508
ukraine-war,PRT,2030,3,2614229
